web-scraper-order,web-scraper-start-url,select,select-href,job_name,company's_name,location,JobDescReq,webpage
"1707038425-278","https://www.jobstreet.co.id/id/Data-Analyst-jobs","Early Detection (BSD Tangerang)","https://www.jobstreet.co.id/id/job/73359402?type=standard&ref=search-standalone#sol=c92610e5891d66e3b5a6bc3c7346261840c666f7","PT Karya Solusi Prima Sejahtera","PT Karya Solusi Prima Sejahtera","South Tangerang, Banten","Requirements:At least 4 year experience in data analytical field, preferably related to fraud & risk. Strong Antifraud process and understanding in order to support business with relevant data needed. Have experience in banking is a must.Risk / Fraud background would be advantage. English proficiency, verbal & written is a must. Strong analytical skills. Logical approach for process improvement. Good interpersonal and communication skill. Job Description:Manage Antifraud Analyst team to deliver tasks in timely manner.Optimization of existing procedures / tools / triggers. Develop new triggers/alerts/methods for fraud prevention & detection in accordance to business advancement. Give insights based on data on what to do to support business while maintaining risk. Participate in company initiatives/projects. Handle projects related to data from Antifraud with other departments.",""
"1707038427-279","https://www.jobstreet.co.id/id/Data-Analyst-jobs","Specialist - System Development","https://www.jobstreet.co.id/id/job/73257377?type=standout&ref=search-standalone#sol=f0f1b0bf01cf250aae740e7d3b8f5f0988e417c2","","PT J Resources Bolaang Mongondow","Jakarta Selatan, Jakarta Raya","J Resources is an Indonesian owned, intermediate gold producer, as measured by global output. We are an equal opportunity employer and is always interested in talented professionals who are motivated, possess initiative and want to make a difference in a dynamic work environment. We are currently looking for qualified candidates to fill the following role to be based in our Head Office Jakarta: Specialist—System Development Responsibilities:· Develop and manage application systems based on design and technical specifications that have been set· Coordinate with team members as well as supervisors or project leaders to solve the problem and also in change that can bring added value for apps implementation· Create accountable report for each project in application system development· Responsible for managing time and work assigned based on priorities to achieve the targets that have been set· Ensure the quality of application systems developed based on established standards· Ensure continuous improvement initiative in all aspects of application development runs optimally and in line with company targets Requirements:· Bachelor's degree in computer science, Informatic Engineering or Informatic System· Certified in Microsoft Software Development Certification (MSDC)· Having experiences and skills in web development (.NET Framework, C#, MVC.NET, ASP.NET, Bootstrap framework)· Having experiences and skill in database (MS SQL, MongoDB) and ETL Tools (SSIS)· Having experiences and skill in reporting (SSRS/RDLC) · Familiar with Mobile Development (Ionic, React Native) is a plus · Minimum of 5 years working experience as an application developer or programmer",""
"1707038430-280","https://www.jobstreet.co.id/id/Data-Analyst-jobs","IT - Business Analyst","https://www.jobstreet.co.id/id/job/72911715?type=standout&ref=search-standalone#sol=d6136ae6f6c363a662ebcb0c922ded456fc7e279","PT Indomobil Sukses Internasional, Tbk","PT Indomobil Sukses Internasional, Tbk","Jakarta Timur, Jakarta Raya","Deskripsi Pekerjaan :Analisa proses dan kebutuhan bisnis perusahaanDesign aplikasi bisnis yang sesuai dengan proses dan kebutuhan bisnis perusahaanMelakukan koordinasi dengan tim terkait untuk proses pengembangan aplikasiMelakukan testing aplikasi dan menjalanjkan UATMelakukan monitoring dan support aplikasi Kualifikasi :S1 Ilmu Komputer / Teknologi InformasiMemiliki kemampuan menganalisa proses dan pengetahuan teknis programmingBerpengalam sebagai Business Analyst atau System Analyst menjadi nilai tambahMemiliki kemampuan berkomunikasi yang baik",""
"1707038432-281","https://www.jobstreet.co.id/id/Data-Analyst-jobs","Business Planning & Analysis Specialist","https://www.jobstreet.co.id/id/job/73277601?type=standard&ref=search-standalone#sol=84be0d6252e0a57fd9eea5158ab910ccba62908e","PT CIMB Niaga Tbk","PT CIMB Niaga Tbk","Jakarta Raya","Business Planning and AnalystFormulate the business strategy which includes lending and funding growth strategy, risk management strategy, capacity planning, pricing and investment strategy as well as anticipation of constraints/ challenges to ensure the utilization of available resources is able to achieve optimum result.Provide strategy and practical feedback to key stakeholders through periodic performance evaluation as well as provide alternative solutions to deal with both internal and external challenges.Coordinate and ensure effective implementation and monitoring of key improvements on financial performance and key strategy.Provide and advice Business Banking key strategy initiatives by working together with relevant stakeholders to ensure alignment with Business strategy.Annual budgeting process and rolling forecasting process Business Performance and ManagementPreparing material (presentation, report, etc) for Management meeting, workshop, events, etcContinuously review and identify area of improvement for business planing and strategy by working closely with Risk Management, Compliance, Risk Control Unit, and product owners.Manage & liaise with related function in Risk Management, Compliance and all units for any issue regarding Business Planing, Strategy and Risk Management.Ensure sustainability of business performance to achieve optimal financial performancePerform in-depth analysis on the key driver, root cause of issues & parameters behind budget to develop factual recommendation action to close the gapValidate & prepare monthly forecast number based on progress of actual achievements& upcoming potential uplift QualificationsBachelor Degree in Finance / Business Administration or other relevant education backgrounds.Min. 4 years of experience of banking background in established bank / financial institutionsProfessional Qualification and/or Regulatory, Licensing requirementsHold Bank Risk Management CertificationAble to communicate verbal and written EnglishHybrid working arrangementWilling to be placed in Blok M - Menara Sentraya",""
"1707038434-282","https://www.jobstreet.co.id/id/Data-Analyst-jobs","Regional Analyst Jakarta","https://www.jobstreet.co.id/id/job/72942339?type=standout&ref=search-standalone#sol=a03d5bd2bff57129e086cc03fba556814109070b","PT Korea Tomorrow & Global  Indonesia","PT Korea Tomorrow & Global  Indonesia","Jakarta Raya","Multinational Tobacco company is looking for professional challenger as Regional Analyst for Jakarta
JOB RESPONSIBILITIES :Carry out operational and administrative control functions in AMO (Area Marketing Office ) and Depo in its regional areas in accordance with the direction of the Operation Control Manager in line with company procedures and regulations, presenting analysis data routinely as a material for evaluating work processes and controls in AMO and Depo.Coordinate with the Chief Admin in reviewing and evaluating any constraints or issues that have an impact on AMO and Depo operations in the regional area and report them to Operation Control Manager.Ensuring the entire process of operational activities at AMO and Depo runs in accordance with SOPs and regulations set by the company.Oversee the administrative processes related to credit sales and coordinate with the Chief Admin to avoid fictitious credit salesCollect data from all Area marketing officers in the region from Chief administrator on a weekly basis regarding the cash operations funds of Area marketing officers.Make a report on the expenditure of cash, as well as a report on cash disbursement in accordance with supporting evidence and approval of the authorities.Analyze and recommend decisions regarding the availability of goods, and aging stock warehouses in the Marketing Officers Area to comply with company requirements and analyze inventory estimates for Area Marketing Officers, and take necessary actions if there are irregularities.Monitor credit sales and coordinate with the Credit Control department in the process of collecting customer receivables to avoid uncollectible accounts.Examining credit applications in accordance with SOPs and regulations established by the company.Analyze and provide recommendations to Regional Managers on financing proposals in the marketing Officers area against a budget proposal in accordance with applicable regulations, and coordinating the process of AMO financial transactions
JOB REQUIREMENTS :Having experience worked in Tobacco or FMCG Company.Advance in ExcelGood communication ability.Analytic skills & creative thinking.Strong leadership.Out of the box person.Challenger characteristic.Candidate must possess at least Bachelor's Degree in any field.Preferably Manager/Assistant Manager specialized in Sales - Retail/General or equivalent.At least 5 Year(s) of working experience in the related field is required for this position.",""
"1707038436-283","https://www.jobstreet.co.id/id/Data-Analyst-jobs","Credit Analyst","https://www.jobstreet.co.id/id/job/72935222?type=standout&ref=search-standalone#sol=d7327f74e9c197ef770919f59ffc876c94b7350c","PT Pembiayaan Digital Indonesia","PT Pembiayaan Digital Indonesia","Jakarta Raya","Job Descriptions
• Gathering information about Customer'
• Determine credit worthiness of Customer;
• Assessing, analyzing and interpreting complicated financial
information;
• Making recommendations about procedural/policy changes;
• Prevent, Detect, and Investigation related to Fraudulent Action.
Reqruitments
• Maximum 28 years old;
• Candidate must possess at least Diploma, Bachelor's Degree in any
field;
• Required language(s): Bahasa Indonesia, English;
• At least 1 Year(s) of working experience in the related field is required
for this position, prefer has experience in P2P Lending Money
Company;
• Required Skill(s): Good Communication skill, Ability to solve problem,
responsible and compressive, able to operate computer and Ms. Office,
Indonesia proficient;
• Preferably Staff (non-management & non-supervisor) specialized in
Quality Control/Assurance or equivalent;
• Can be flexible with schedule availability and willing to work in
shifting;
• Able to operate Computer and Ms. Office (Word, Excel and Power
Point);",""
"1707038439-284","https://www.jobstreet.co.id/id/Data-Analyst-jobs","CREDIT ANALYST STAFF","https://www.jobstreet.co.id/id/job/72865299?type=standout&ref=search-standalone#sol=6b5a1b9787e517060a532eb05135df0867c41588","","PT Anugerah Digital Indonesia","Jakarta Raya","ResponsibilitiesExamine the prospective borrower's documentation to ensure its accuracy and completenessVerifying that the potential borrower pays the loan in accordance with the termsUsing tracking results uploaded to the system and PEFINDO data to analyze the risk assessment of potential borrowersProvide notes or reports to aid in the preliminary evaluation of potential borrowersDecide whether or not the loan is worthwhile taking or rejecting.Ensuring that all procedures are successful and adhere to relevant regulationsQualifications:Candidate must possess at least a Bachelor's Degree.At least 1 year working experience in the field / specialization in Data AnalystHave the ability to analyze and verify data.Have good communication and hospitality skills.Working experience in P2P Lending (Peer-to-peer lending) industries is more preferableCan work under pressure and meet the company targetAble to work in individual and Team as wellWill be placed in Cyber 2 – Jakarta Selatan",""
"1707038441-285","https://www.jobstreet.co.id/id/Data-Analyst-jobs","Strategic Digital Development Analyst","https://www.jobstreet.co.id/id/job/72911928?type=standard&ref=search-standalone#sol=4a88d852216f62235f692905c301587bbb830202","PT Mandiri Tunas Finance","PT Mandiri Tunas Finance","Jakarta Pusat, Jakarta Raya","Memberikan dan melaporkan data pasar/pesaing/ penlanggan dan data relevan lainnya sebagai wawasan bagi pengembangan digital environtmentMelakukan riset digital tools terbaruMengidentifikasi area perbaikan dengan memahami proses bisnis saat ini dan kesenjangan dengan fungsi yang dibutuhkan/ ideal.Memberikan rekomendasi digital yang sesuai dengan kebutuhan bisnis kepada business process ownerMerencanakan bisnis berbasis digital yang berkaitan dengan potential partner MTF dan berdampak positif terhadap kinerja bisnisMengevaluasi UI/UX aplikasi dan Platform digital MTF",""
"1707038444-286","https://www.jobstreet.co.id/id/Data-Analyst-jobs","Senior Staff IT Data Based","https://www.jobstreet.co.id/id/job/72291141?type=standout&ref=search-standalone#sol=a1931736339f13168ede290174eda531ee4a5fdb","PT. Asuransi Sinar Mas","PT. Asuransi Sinar Mas","Jakarta Pusat, Jakarta Raya","Kualifikasi Senior IT Data Based : Pria/Wanita, usia maks 28 tahunPendidikan S1 Teknik Informatika, min IPK 3,00Minimum 2 years experience in Tablu/Qlkiview Penguasaan yang lebih dalam pada bahasa pemrograman seperti PL/SQLMemahami database oracle dan SQL serverMemahami kerangka kerja (framework)Mampu berbahasa inggris dengan baik dan benarMampu bekerja dengan Cepat & TelitiPekerja keras",""
"1707038446-287","https://www.jobstreet.co.id/id/Data-Analyst-jobs","Information Governance Officer","https://www.jobstreet.co.id/id/job/73315374?type=standout&ref=search-standalone#sol=e47069446a8efa62fad08453510e1d9393cca096","PT ZURICH ASURANSI INDONESIA, Tbk","PT ZURICH ASURANSI INDONESIA, Tbk","Jakarta Raya","Job Description:Provide guidance, and drive the formulation of the Business Unit / Group Function’s Information Governance Strategy, including proactive evolution and continuous improvement of the information governance environment.Provide effective operational implementation and execution of the related policies and controls, specifically the Operation Key Controls (OKC) for Information Governance.Coordinate functional Data Ownership across the Business Unit / Group Function and ensure these accountabilities are documented, acknowledged and understood by the Data Owners.Coordinate with the Data Owners and Data Custodians (where they exist) to ensure that all functions and associated third parties implement and operate local and global information governance requirements effectively.Communicate, monitor and encourage the sustained embedding of central and local Information Governance activities with the support of the Business Unit / Group Function executive team.Requirements:Extensive relevant business and management experienceExperience in the provision of regulatory advice to various parts of the business or in the context of other Financial Services companiesProject Management experienceHighly developed interpersonal and leadership skillsStrong influencing and communication skillsAble to demonstrate delivery through influence rather than line control",""
"1707038448-288","https://www.jobstreet.co.id/id/Data-Analyst-jobs","Business Analyst - Finance (FICO)","https://www.jobstreet.co.id/id/job/72976579?type=standout&ref=search-standalone#sol=9ca8c4e83c28546d88aa0eea5c178623dd075723","","PT Rsystems Ibizcs International","Jakarta Raya","Minimum 2 years experiences as Business Analyst for finance systemsUnderstand Chart of Accounts. Implemented COA realignment exercise before is a plus.Reporting, Consolidation understanding. Maintain/implement consol systems for Finance before is a plus.Basic understand of AP/AR/FA/CM. Configure/Implement ERP systems for Finance is a plus.Understand current ERP Finance System gaps and document downUnderstand and document (with business benefits) of new requests or future model on how to resolve gapsCommunicate gaps and get stakeholders to sign offMaintain/Configure existing ERP System (with product support help) to achieve some low hanging fruit from the above.",""
"1707038451-289","https://www.jobstreet.co.id/id/Data-Analyst-jobs","IT Internship - Data Engineering","https://www.jobstreet.co.id/id/job/72929696?type=standout&ref=search-standalone#sol=ff9f698ad2179b00d699dc2487c8b35c40cb3cdb","PT Bintang Toedjoe","PT Bintang Toedjoe","Jakarta Timur, Jakarta Raya","Qualification :1. Undergraduate in Bachelor Degree, Min 4th semester in Information System, Computer Science, Computer Engineering. 2. Min GPA 3.00/4.003. Mampu menggunakan bahasa pemograman Python serta bahasa pemograman khusus untuk data engineering seperti SQL, Hadoop, Spark dan Kafka. 4. Menguasai tools ETL 5. Bersedia mengikuti periode intern 6-12 bulan6. Bersedia untuk memulai program di Februari 2024.  Job Description :1. Develop, troubleshoot and maintain datamarts, including the relevant documentation for data models, schemas and metadata.  2. Optimize datamarts performance, ensuring fast and reliable access to data for reporting and analysis",""
"1707038453-290","https://www.jobstreet.co.id/id/Data-Analyst-jobs","Organization Development Analyst","https://www.jobstreet.co.id/id/job/73173897?type=standout&ref=search-standalone#sol=f56417a2af1277cbb9df4dbd3c9e4a225f641d88","Mega Insurance","Mega Insurance","Jakarta Selatan, Jakarta Raya","Job Responsibilities : Analyzing the Manpower Planning, Succession Planning, Business Process Matrix, Budgeting, Workload Analysis for all position in Corporate Office and Branch. Conduct Job Profiling, Job Evaluation and manage employees’ Performance Management system and processes. Designing and updating Organization Structure for all Directorate in the organization. Create Career Path Management, Competency Profiling for All Position.Conduct and analyzing Employee Engagement Survey. Job Requirements :Candidates must posses at least Bachelor's Degree from any major.3 years of working experience as an Organization Development (OD) Analyst. Have a good understanding about Organization Development area, such as Manpower Planning, Succession Planning, Performance Management System, Job Profiling, etc.Strong in analytical thinking, communication, and administrative skills.Able to use Microsoft tools, especially Microsoft Excel, Microsoft Power Point, and Microsoft Visio.Able to work collaboratively in a team environment.Experience Insurance Industry AdvantageWilling to be placed in Bank Mega Tower – Kapt Tendean",""
"1707038456-291","https://www.jobstreet.co.id/id/Data-Analyst-jobs","HRIS Analyst Internship","https://www.jobstreet.co.id/id/job/72909198?type=standard&ref=search-standalone#sol=a37c21ece16857c3d9bb04c45d74eac82605d4ad","PT Lion Super Indo","PT Lion Super Indo","Jakarta Selatan, Jakarta Raya","Job Description:Assist in HR System project implementation from business process analysis, business requirement document creation and review, support in user acceptance testing, and go live support. Job Requirements:Final grade student, majoring in Information Technology / Computer Science / Information System / Data Science / Business Analytics, or equivalent. (double degree of Information Technology / Computer Science / Information System is preferrable)Having experience in System/program/application development (from blueprint to testing/implementation)It is a plus if having experience using analytical or visualization tools (Tableau, Power BI, R, Phyton, or equivalent) and Familiar with RPA toolsAttention to detail.Familiar with business process mapping.Willingness to learn with minimum supervision.Good communication skill",""
"1707038458-292","https://www.jobstreet.co.id/id/Data-Analyst-jobs","Cognos Analyst / TM1 Developer","https://www.jobstreet.co.id/id/job/72841442?type=standout&ref=search-standalone#sol=b59199b19da48b8955dfab665708c4d3c145dba3","Indofood Group","Indofood Group","Jakarta Selatan, Jakarta Raya","Develop and maintain the TM1 Cognos for Budgeting SystemCreating cube, dimension, element, rules, and turbo integratorAnalyzing and optimizing budgeting systemDo documentation (business process, data flow, etc.)
Job Requirement:Bachelor's Degree of Information System or Computer ScienceFresh graduates or have minimum 2 years experience related to IBM Cognos TM1Have a knowledge of TM1 cube design and planning business processHave a knowledge of RDMS, BI concept & OLAPHave a knowledge of Finance Modules, IBM Cognos TM1 applicationHave a knowledge of operating TM1 ETL tools (Turbo Integrater)Have good analytical thinking, development and implementation skillsExcellent interpersonal skills and able to work with all level of personnel individually and within teams",""
"1707038460-293","https://www.jobstreet.co.id/id/Data-Analyst-jobs","Data Engineer","https://www.jobstreet.co.id/id/job/73045404?type=standard&ref=search-standalone#sol=80ff81e0ddca6fca1642491ab9da48c3a4a25fda","PT Multipolar Technology Tbk","PT Multipolar Technology Tbk","Tangerang, Banten","Scope of Work:Involved in gathering users’ requirement, analysing and designing data warehouse model according to the requirements.Creating and developing ETL process related to the Data Warehouse.Perform Test and Validate all data flows to ensure the system runs smoothly.Assist in developing BI reporting and analytics solutions.Prepare Documentation for testing and technical specification 
Requirements:Bachelor degree from Information System, Computer Science, Information Technology, Statistics, Mathematics, or another qualitative field.Fresh Graduated are welcome with minimum GPA 3.00Must have a strong knowledge of SQL, data warehousing, and big data concepts.Experience with one or more Database Engine: MS SQL, Postgres, DB2, etc.Experience with ETL Tools: Microsoft SSIS, Talend, Datastage, etc.Have background in Big Data Tools: Cloudera, Hadoop, Kafka, Spark, etc. Have background knowledge in Data Science is a plus.Have a strong analytical skills, self-motivated, resourceful and creative problem solver.Able to work in a tight deadline, under minimum supervision and team work player.Placement at Lippo Karawaci – Tangerang.",""
"1707038463-294","https://www.jobstreet.co.id/id/Data-Analyst-jobs","Strategic Management Office","https://www.jobstreet.co.id/id/job/73383947?type=standout&ref=search-standalone#sol=2def53a4f5ec6cc765015c54d876ca4df185c984","","PT. IMPLORA SUKSES ABADI (IMPLORA Cosmetics)","Jakarta Raya","Job Description:Designing and monitoring Key Performance Indicators for each position with related users.Provide support and insight into significant organizational changes.Doing operational control within the company.Responsible to drive execution or corporate-level initiatives through business managers.Reporting to Corporate Strategic and Strategy Planning Manager directly. Requirements:Bachelor degree from any majorRequired language(s): Bahasa Indonesia, EnglishAt least 1 Year(s) of working experienceRequired Skill(s): Strong Analytical Thinking, Communication, Partnership, Ms. Office, Ms. Visio, ReportingGood interpersonal skillHomebase Jakarta dan Sidoarjo",""
"1707038465-295","https://www.jobstreet.co.id/id/Data-Analyst-jobs","SAP FICO Functional Consultant | Semarang","https://www.jobstreet.co.id/id/job/73314991?type=standout&ref=search-standalone#sol=2cc01b8fa0a9cedf3caed238da01b2d2be087e56","PT Accenture","PT Accenture","Semarang, Jawa Tengah","Responsibilities may include:Provide business process and functional support for the SAP FI and CO modules including its sub-ledgers such as AP, AR, and AAFacilitate requirements gathering workshops/discussions and assess, challenge, and document the business requirements.Provide alternatives and recommend a solution.Develop functional specifications for customizations and enhancements which include reports, data processing, loadprograms, and adjustment tools.Develop test strategies, test plans and test scripts.Perform functional testing execution after development completion.Work with different teams and IT partners in different arts of the world to provide services to clients.Identify and apply continuous improvement processes for operational efficiencies, drive process integration, and standardizationBasic Qualifications:For SAP FI CO role, candidate should have at least 3 years of experience in one or more of the following: SAP FI Configuration in any combination of the following: General Ledger, Accounts Payable, Accounts Receivable, Asset Accounting, Bank Accounting, Consolidation, Funds Mgt., Special Purpose Ledger. CO configuration: Product costing, Profit Center Accounting, Profitability Analysis, Activity Based Costing. Relevant Team Lead or Supervisory experience is preferredBachelor's degree with a Finance or Technology related majorBased in Semarang or willing to relocate to SemarangProficient in English (verbal and written)Additional Preferred Skill Requirements:Proven experience gathering and documenting Functional RequirementsProven experience transitioning Functional Requirement to Technical RequirementsExtensive business process and functional knowledgeCross SAP module integrationAbility to be flexible and work analytically in a problem-solving environmentSoft Skills:Ability to work as a team memberDesire to work in an information systems environmentExcellent oral and written communication skillsFlexibilityTime management skillsDemonstrated leadership in a professional settingDemonstrated teamwork and collaboration in a professional setting",""
"1707038467-296","https://www.jobstreet.co.id/id/Data-Analyst-jobs","IT Development & Implementation (Supervisor)","https://www.jobstreet.co.id/id/job/73177071?type=standard&ref=search-standalone#sol=e92e4950954ca8161f3e4fa1777bc58ef56c1912","PT Organik Sehat Alami","PT Organik Sehat Alami","Jakarta Selatan, Jakarta Raya","About Company SESA & TOPGOLFSESA.ID is an online supermarket. Different from other online supermarkets, SESA.ID specializes in selling organic needs, from vegetables, fruit, to various body care products, all organic. SESA.ID can be ""one stop pleasure"". At this organic supermarket, customers can find a wide selection of organic fruit and vegetables, plus various vegan products that are guaranteed to be cruelty free!About Us TOPGOLF is a company that operates in the golf retail sector, present in the community with the initial concept of a golf shop that sells luxury golf clubs and club fittings. TOPGOLF is also the first golf shop in Indonesia to combine sales of golf clubs with club fitting. Established in 2007 by opening the first golf shop at Bellezza Shopping Arcade, Permata Hijau South Jakarta. It doesn't just stop there, TOPGOLF continues to expand by opening branches in Kelapa Gading, Pluit Village, SCBD and Senayan. Goals:Manage data efficiently and accuratelyUnderstand internal processes and systems well, so that you can provide accurate analysisImplementation is carried out according to the timeline and the system adaptation process is carried out as briefly as possibleApplications are developed according to the timeline and company needs Job & Responsibilities:Operational data managementResponsible for the new system analysis processResponsible for the system implementation processDevelop applications according to company needsAgree a communication plan to build and maintain relationships with a diverse range of stakeholders in the internal team and with the external team and ensure verbal and written communications are delivered in line with this planManaging data from various sources according to the inquiry and report format required. Tools : Python, SQL, Excel Learn the new system and analyzing whether the system meets the company's needsDesign and develop web and mobile applications based on company needsCarry out maintenance and update the application Requirement:S1 / Bachelor Degree in relevant field3+ years work experience in a development program, in particular in IT or technology implementation.Computer knowwledge : Python & Database PostgreSQL/MySQL/MS SQL ServerExcellent time management and computer skills.Communication / Interpersonal Skills : Collecting Information and ImplementHaving a computer training certificate is an added advantage Benefit :Salary Package Career PathBPJS",""
"1707038470-297","https://www.jobstreet.co.id/id/Data-Analyst-jobs","Information System Executtive","https://www.jobstreet.co.id/id/job/73060977?type=standard&ref=search-standalone#sol=a5246f07b4f0c8e6f753c1ecfc218c206472f426","","PT Nojorono Tobacco International","Jakarta Timur, Jakarta Raya","Job Deskripsi:Mampu mengembangkan aplikasi menggunakan Oracle APEX, termatuk logika bisnis, tampilan, dan integrasi dataMelakukan identifikasi troubleshooting teknis selama proses pengembanganMemastikan dan menguji kinerja aplikasi untuk memenuhi persyaratan bisnisMampu memimpin dan mengelola Tim Pengembangan APEX serta memastikan project selesai sesuai timelineMerancang aplikasi sesuai kebutuhan bisnis dengan berfokus pada desain UI/UX serta arsitektur databaseMemberikan pelatihan kepada tim mengenai APEX dan praktik pengembangannyaMampu berkoordinasi dan memastikan kesesuaian dengan pembangku bisnis, manajemen dan tim lainnya
Kualifikasi:Minimal pendidikan S1 Jurusan Teknik Informatika, Teknik Industri, Teknik Elektro, Ilmu KomputerTerbuka untuk Fresh GraduateMinimal pengalaman 4 - 10 Tahun sebagai Web Application Developer, Technical Counsultant, APEX Developer di industri Distributor, Manufatur, Counsulting, Start Up, FinancialMemahami dan mampu mengoperasikan Oracle APEX, Oracle Database, PL/SQL, HTML/CSS/JavaScript, Data Modeling, Troubleshooting, dan Integrasi DataMampu bekerja dalam tim atau mandiriMau belajar dan terus menegmbangkan diri",""
"1707038472-298","https://www.jobstreet.co.id/id/Data-Analyst-jobs","Process Excellence","https://www.jobstreet.co.id/id/job/73271951?type=standout&ref=search-standalone#sol=b20781aed6614ef0c661cab13e2754603590fa2a","PT SMART,Tbk","PT SMART,Tbk","Jakarta Pusat, Jakarta Raya","Job description:Develop, review and monitor current policies & proceduresPropose and implement improvement opportunities ensuring high quality output; Provide input to IT and initiative owners on potential control risks and areas for improvement; Support implementation of group-wide initiatives in BUIncorporate BU-specific requirements in process design.Manage user authorization policy for BU systems (e.g. user authorization to SAP).Job requirements:Candidate must possess at least Bachelor's Degree in Finance/Accountancy/Banking or equivalent.Experience with creating policy/procedure across various business processes using SAP system (Order to Cash, Procure to Pay, Treasury, Production, etc).Experience in lean six sigma will be an advantage.Excellent in SAP.Strong written and verbal communication abilities are required (In Bahasa Indonesia & English).""Our company has never levied any fees for the recruitment process nor has it required to order tickets and accommodation through a certain travel agent or certain person""",""
"1707038474-299","https://www.jobstreet.co.id/id/Data-Analyst-jobs","Business Analyst","https://www.jobstreet.co.id/id/job/72763243?type=standout&ref=search-standalone#sol=68a077cca25b94666412f41ff919521562f6b16d","PT Serasi Autoraya (Member of Astra)","PT Serasi Autoraya (Member of Astra)","Jakarta Raya","Job Description :Develop the SERA Group business process design before being submitted to the project committee and related DICInvolved in the vendor committee to ensure the selected vendor meets the predetermined requirementsDevelop a change impact assessmentContribute in project activities such as SIT and UAT to ensure the results are in accordance with the design and meet the objectivesMaintain system integration across various BU SERA Requirement:Candidate must be possess at least bachelor degree majoring Information Technology/ Information System with minimum GPA 3.00 of 4.00Having minimum 2 years experiences in business analystExcellent analytical thinking and problem solving; initiative or high energy; good interpersonal skill and managing peopleHave knowledge about Business Analyst, Internal Control & Product Knowledge",""
"1707038477-300","https://www.jobstreet.co.id/id/Data-Analyst-jobs","SAP/ERP Junior Officer","https://www.jobstreet.co.id/id/job/73214361?type=standard&ref=search-standalone#sol=b0ef355cde846bd7f88ba8915973f44a9198e30e","PT Eigerindo Multi Produk Industri","PT Eigerindo Multi Produk Industri","Bandung, Jawa Barat","About the Job:Melakukan aktivitas pelayanan Enterprise Resource Planning (ERP) yaitu penanganan tiket Helpdesk, User Role Matrix, membantu pelaksanaan System Integration Test (SIT) & User Acceptance Test (UAT) dalam rangka mendukung layanan pengembangan ERP sesuai kebutuhan perusahaan. What you will Need to Succeed :Minimal S1 Sistem Informasi/Teknik Informatika/Akunting Rajin, tekun, ulet & berkemauan kerasDapat berkomunikasi dengan baikMampu berpikir secara logis dan memecahkan masalahMemiliki pelatihan ERP SAP dan sejenisnya diutamakanBersedia ditempatkan di Head Office, Kab. Bandung‍Equal Opportunity Employer :At EIGER, we pride ourselves on being a company represented by people of all different backgrounds and orientations. We prioritize attracting diverse talent and cultivating an inclusive environment that encourages collaboration and innovation. We will keep your application on file so that we can consider you for future vacancies and you can always ask to have your details removed from the file.‍Visit Us :Web : https://eigeradventure.com/Instagram : @lifeateigerindoInstagram : @eigeradventure",""
"1707038479-301","https://www.jobstreet.co.id/id/Data-Analyst-jobs","Pricing Actuary","https://www.jobstreet.co.id/id/job/73012654?type=standout&ref=search-standalone#sol=509f619311ca653018d479bf6645b086c86a5569","PT Heksa Solution Insurance","PT Heksa Solution Insurance","Jakarta Selatan, Jakarta Raya","Qualifications & experienceSarjana Matematika/Statistik/ActuaryPengalaman min 1 - 2 Tahun sebagai Pricing Actuary ASURANSI JIWAMemiliki sertifikasi PAI/ASAI lebih diutamakanMampu mengoperasikan Ms OfficePaham teknik perhitungan ActuaryBerpengalaman dan terbiasa menghandle product Individu Tasks & responsibilitiesBertanggung jawab menghitung dan memproyeksikan resiko dan keuntungan product asuransiBertanggung jawab untuk melaksanakan implementqasi produk baruBertanggung jawab untuk menentukan harga produk dan detailnyaMendukung aktivitas terkait actuaria termasuk laporan kepada regulator",""
"1707038481-302","https://www.jobstreet.co.id/id/Data-Analyst-jobs","SEO Specialist","https://www.jobstreet.co.id/id/job/73104117?type=standout&ref=search-standalone#sol=7a2eec5e7b7c9611bbe4b6b8ff19859759dc0f35","","Grinnliving Indonesia","Tangerang, Banten","SEO SpecialistRequirements :Bachelor's Degree in IT, Marketing, Communication, or Public RelationMinimum 2 year(s) experience in the same positionUnderstand of each search engine algorithms and ranking methods also know how to do keywords research and data mining toolsIn depth experience with website & SEO analytics tools (Google Analytics, SEMRush, AHrefs, GT-Metrix)Familiarity with WordPress or other content management systemPlan & Execution of right backlink building (internal & external) strategyExcellent written and verbal communication skills (email, phone, etc)Willing to fully WFO at Gading Serpong, Tangerang (Monday - Friday)Responsibilities :Develop onpage & offpage, optimization strategies that increase company organic traffic thru search engine result rankingResearch SEO keywords to use throughout the company website and marketing materialWrite compelling and high quality website content. Including blog post and page description article SEO structure (H1, H2, image alt, etc)Update content and website link for maximum optimization and search engine ranking. Also set measureable goals that demonstrate improvement in marketing effort.Monitor & give advice to web developer how to improve webpage speed, webcrawl & indexing problems, LCP, and SEO structure like Meta title/desc, image size, etc.Monitor & Improving our Search Engine Position for targeted keywords in order to improve traffics from SEO/Organic channelCreate comprehensive but understandable SEO monthly reports for BOD or (if needed to) other division",""
